ID,question,result,expected,corrupt
138,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
138,Yes/no question,Frase 2,Frase 2,FALSE
138,Counter-expectational,Frase 2,Frase 2,FALSE
138,Rhetorical question,Frase 1,Frase 1,FALSE
138,Surprise-disapproval question,Frase 2,Frase 2,FALSE
138,Declarative biased question,Frase 1,Frase 1,FALSE
138,Exclamative,Frase 1,Frase 1,FALSE
138,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
138,Subject wh-question,Frase 1,Frase 1,FALSE
139,Declarative,Frase 1,Frase 1,FALSE
139,Info-seeking wh-question,Frase 1,Frase 1,FALSE
139,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
139,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
139,Object wh question,Frase 1,Frase 2,FALSE
139,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
139,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
139,"Unheard echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,TRUE
139,Yes/no question,Frase 2,Frase 2,FALSE
139,Counter-expectational,Frase 1,Frase 2,FALSE
139,Rhetorical question,Frase 1,Frase 1,FALSE
139,Surprise-disapproval question,Frase 2,Frase 2,FALSE
139,Declarative biased question,Frase 2,Frase 1,FALSE
139,Exclamative,Frase 1,Frase 1,FALSE
139,Can’t-find-the-value-of-x question,Frase 2,Frase 1,FALSE
139,Subject wh-question,Frase 2,Frase 1,FALSE
140,Declarative,Frase 1,Frase 1,FALSE
140,Info-seeking wh-question,Frase 1,Frase 1,FALSE
140,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
140,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
140,Object wh question,Frase 2,Frase 2,FALSE
140,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
140,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
140,"Unheard echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,TRUE
140,Yes/no question,Frase 2,Frase 2,FALSE
140,Counter-expectational,Frase 2,Frase 2,FALSE
140,Rhetorical question,Frase 1,Frase 1,FALSE
140,Surprise-disapproval question,Frase 2,Frase 2,FALSE
140,Declarative biased question,Frase 2,Frase 1,FALSE
140,Exclamative,Frase 1,Frase 1,FALSE
140,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
140,Subject wh-question,Frase 1,Frase 1,FALSE
141,Declarative,Frase 1,Frase 1,FALSE
141,Info-seeking wh-question,Frase 1,Frase 1,FALSE
141,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
141,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
141,Object wh question,Frase 2,Frase 2,FALSE
141,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
141,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
141,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
141,Yes/no question,Frase 1,Frase 2,FALSE
141,Counter-expectational,Frase 2,Frase 2,FALSE
141,Rhetorical question,Frase 1,Frase 1,FALSE
141,Surprise-disapproval question,Frase 2,Frase 2,FALSE
141,Declarative biased question,Frase 2,Frase 1,FALSE
141,Exclamative,Frase 1,Frase 1,FALSE
141,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
141,Subject wh-question,Frase 1,Frase 1,FALSE
142,Declarative,Frase 1,Frase 1,FALSE
142,Info-seeking wh-question,Frase 1,Frase 1,FALSE
142,Info-seeking non-wh question,Frase 1,Frase 2,FALSE
142,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
142,Object wh question,Frase 2,Frase 2,FALSE
142,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
142,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
142,"Unheard echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,TRUE
142,Yes/no question,Frase 1,Frase 2,FALSE
142,Counter-expectational,Frase 2,Frase 2,FALSE
142,Rhetorical question,Frase 1,Frase 1,FALSE
142,Surprise-disapproval question,Frase 2,Frase 2,FALSE
142,Declarative biased question,Frase 1,Frase 1,FALSE
142,Exclamative,Frase 1,Frase 1,FALSE
142,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
142,Subject wh-question,Frase 1,Frase 1,FALSE
143,Declarative,Frase 1,Frase 1,FALSE
143,Info-seeking wh-question,Frase 1,Frase 1,FALSE
143,Info-seeking non-wh question,Frase 1,Frase 2,FALSE
143,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
143,Object wh question,Frase 1,Frase 2,FALSE
143,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 1,Frase 2,FALSE
143,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
143,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
143,Yes/no question,Frase 2,Frase 2,FALSE
143,Counter-expectational,Frase 2,Frase 2,FALSE
143,Rhetorical question,Frase 1,Frase 1,FALSE
143,Surprise-disapproval question,Frase 2,Frase 2,FALSE
143,Declarative biased question,Frase 1,Frase 1,FALSE
143,Exclamative,Frase 1,Frase 1,FALSE
143,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
143,Subject wh-question,Frase 1,Frase 1,FALSE
144,Declarative,Frase 1,Frase 1,FALSE
144,Info-seeking wh-question,Frase 1,Frase 1,FALSE
144,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
144,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
144,Object wh question,Frase 2,Frase 2,FALSE
144,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
144,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
144,"Unheard echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,TRUE
144,Yes/no question,Frase 2,Frase 2,FALSE
144,Counter-expectational,Frase 2,Frase 2,FALSE
144,Rhetorical question,Frase 1,Frase 1,FALSE
144,Surprise-disapproval question,Frase 2,Frase 2,FALSE
144,Declarative biased question,Frase 1,Frase 1,FALSE
144,Exclamative,Frase 1,Frase 1,FALSE
144,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
144,Subject wh-question,Frase 1,Frase 1,FALSE
145,Declarative,Frase 1,Frase 1,FALSE
145,Info-seeking wh-question,Frase 1,Frase 1,FALSE
145,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
145,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
145,Object wh question,Frase 2,Frase 2,FALSE
145,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
145,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
145,"Unheard echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,TRUE
145,Yes/no question,Frase 2,Frase 2,FALSE
145,Counter-expectational,Frase 2,Frase 2,FALSE
145,Rhetorical question,Frase 1,Frase 1,FALSE
145,Surprise-disapproval question,Frase 2,Frase 2,FALSE
145,Declarative biased question,Frase 1,Frase 1,FALSE
145,Exclamative,Frase 1,Frase 1,FALSE
145,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
145,Subject wh-question,Frase 1,Frase 1,FALSE
